,TRANS_CIS,WEIGHT_CISGENDER_TRANSPOP,Q88,HINC_I,AGE,Q85,RACE_RECODE_CAT5,Q93,SEX,GENDER_IDENTITY,POVERTYCAT_I,Q99,Q200,Q205_I,GEDUCATION,HINC_I_means,HINC_I_strat,CURRENT_SEX
1309,0,3.9177358615211,0,10,1.111997281698252,1,1,3,1,2,4,0,1,3,2,-0.053702511289635234,1,1
1310,0,1.2336810081463,1,8,-1.2639852778039444,0,1,3,1,2,3,0,1,3,3,-0.5272303152397513,0,1
1311,0,1.0314189680308,0,12,0.3992025138475931,1,1,4,0,1,4,0,1,1,5,1.1564240988051058,2,0
1312,0,0.9874404763025,0,12,-1.6203826617292738,1,1,3,0,1,4,0,0,4,5,1.1564240988051058,2,0
1313,0,0.8292538461852,0,9,-0.84818832989106,1,1,3,1,2,3,0,1,3,5,-0.3167735134841442,1,1
1314,0,1.0964239193849,0,12,-0.6105900739408403,1,1,3,1,2,4,0,1,6,5,1.1564240988051058,2,1
1315,0,0.7016621615611,0,3,-0.07599399805284615,1,1,3,1,2,1,0,1,5,3,-1.2112149209454746,0,1
1316,0,0.862546774255,0,9,-0.07599399805284615,1,2,4,1,2,4,0,0,1,5,-0.3167735134841442,1,1
1318,0,0.7951261262586,0,12,-0.25419269001551087,1,1,3,1,2,4,0,1,3,5,1.1564240988051058,2,1
1319,0,0.5368123729095,0,13,1.052597717710697,1,1,4,0,1,4,0,1,2,6,1.6825661031941237,2,0
1320,0,0.3006661261054,0,10,0.5774012058102579,1,1,3,0,1,4,0,0,1,5,-0.053702511289635234,1,0
1321,0,1.051384007335,0,13,-0.016594434065291246,1,1,3,0,1,4,0,1,4,5,1.6825661031941237,2,0
1322,0,0.2393923199156,0,7,1.111997281698252,1,1,4,1,2,3,0,1,1,5,-0.7376871169953584,0,1
1323,0,0.381716397952,0,9,0.6962003337853676,0,1,5,0,1,4,0,0,1,6,-0.3167735134841442,1,0
1324,0,0.8382962989443,0,4,1.111997281698252,1,1,3,1,2,2,1,0,1,2,-1.1059865200676708,0,1
1325,0,0.6134741379797,0,7,0.6962003337853676,1,1,4,1,2,3,0,1,1,5,-0.7376871169953584,0,1
1326,0,0.5497642026518,0,7,1.111997281698252,1,1,3,1,2,3,0,1,2,4,-0.7376871169953584,0,1
1327,0,1.0043356625034,0,5,1.111997281698252,1,1,3,1,2,2,1,1,1,2,-1.0007581191898673,0,1
1328,0,2.8106610688675,0,7,-0.6699896379283953,1,1,3,1,2,2,1,0,3,4,-0.7376871169953584,0,1
1329,0,1.0139108308109,1,8,-0.6699896379283953,1,1,3,1,2,2,0,1,5,6,-0.5272303152397513,0,1
1330,0,0.4091266028324,1,6,0.042805129922263666,1,4,2,1,2,1,1,1,5,3,-0.8955297183120637,0,1
1331,0,0.7509337640085,1,5,0.6368007697978127,0,1,3,1,2,2,0,0,3,6,-1.0007581191898673,0,1
1332,0,0.9156758714182,0,9,-0.49179094596573053,1,1,3,0,1,3,0,1,4,5,-0.3167735134841442,1,0
1334,0,0.3868223623152,0,12,0.7555998977729226,1,1,3,1,2,4,0,1,3,4,1.1564240988051058,2,1
1335,0,0.3225934573714,0,10,0.9931981537231422,1,1,5,0,1,4,0,1,2,6,-0.053702511289635234,1,0
1336,0,1.7323536323658,0,10,0.2210038218849284,1,1,3,0,1,4,0,1,2,3,-0.053702511289635234,1,0
1337,0,0.628545034433,0,13,0.2210038218849284,1,1,4,1,2,4,0,1,3,5,1.6825661031941237,2,1
1338,0,0.2393923199156,0,10,1.111997281698252,1,1,4,1,2,4,0,1,1,6,-0.053702511289635234,1,1
1339,0,0.4175464687418,0,13,1.111997281698252,1,1,4,1,2,4,0,1,2,6,1.6825661031941237,2,1
1340,1,0.0526099038036,0,7,-1.1451861498288345,1,1,3,0,4,2,0,1,4,2,-0.7376871169953584,0,1
1341,0,2.4164194141882,0,7,0.2804033858724833,1,1,1,1,2,2,1,1,3,2,-0.7376871169953584,0,1
1342,0,1.6275139353023,0,11,-0.016594434065291246,1,3,5,1,2,3,0,1,5,4,0.2619826913437755,1,1
1343,0,0.4219874547037,0,3,0.5774012058102579,1,1,3,0,1,1,0,0,1,5,-1.2112149209454746,0,0
1344,0,1.1301937831453,1,12,-0.9075878938786148,0,1,2,0,1,4,0,0,2,4,1.1564240988051058,2,0
1345,0,4.3807577864257,1,7,-0.6105900739408403,0,2,2,1,2,3,0,1,2,4,-0.7376871169953584,0,1
1346,0,0.353850030825,0,10,0.458602077835148,1,1,4,0,1,4,0,1,2,6,-0.053702511289635234,1,0
1348,0,1.4840263747638,0,13,0.6368007697978127,1,3,3,1,2,4,0,1,3,5,1.6825661031941237,2,1
1349,0,0.2875823463545,0,9,0.9931981537231422,1,1,4,1,2,4,0,0,1,4,-0.3167735134841442,1,1
1350,0,1.1835175946811,0,13,0.33980294986003823,1,4,3,0,1,4,1,0,2,5,1.6825661031941237,2,0
1351,0,2.532965922764,0,4,0.3992025138475931,1,1,1,1,2,2,0,1,2,1,-1.1059865200676708,0,1
1352,0,1.8548542336603,0,2,-0.07599399805284615,1,2,4,1,2,1,0,1,2,4,-1.316443321823278,0,1
1353,0,0.4586699776117,0,10,0.042805129922263666,1,1,4,1,2,4,0,1,1,6,-0.053702511289635234,1,1
1354,0,0.9136743374408,0,12,-0.49179094596573053,0,1,4,0,1,4,0,0,1,5,1.1564240988051058,2,0
1355,0,0.7614715781977,1,11,-0.6105900739408403,1,1,2,0,1,4,0,1,2,5,0.2619826913437755,1,0
1357,0,0.5340482995137,0,11,0.2804033858724833,1,1,4,1,2,4,0,1,2,5,0.2619826913437755,1,1
1358,0,0.5103898654851,0,12,1.111997281698252,1,1,5,0,1,4,0,1,1,6,1.1564240988051058,2,0
1359,0,2.9271169885025,0,3,0.2210038218849284,1,1,3,1,2,1,0,1,2,2,-1.2112149209454746,0,1
1360,0,1.2632120610959,0,12,-1.560983097741719,1,1,5,1,2,4,0,0,2,5,1.1564240988051058,2,1
1361,0,3.1696718678161,0,13,-1.1451861498288345,1,2,5,1,2,4,0,1,3,6,1.6825661031941237,2,1
1362,0,0.9659304724892,0,5,1.111997281698252,1,1,3,1,2,2,1,0,1,5,-1.0007581191898673,0,1
1363,0,0.9393712248829,0,13,-1.0857865858412796,1,5,3,1,2,4,0,1,2,6,1.6825661031941237,2,1
1364,0,0.5604914878758,0,12,-0.19479312602795598,1,1,2,0,1,4,0,1,2,4,1.1564240988051058,2,0
1365,0,0.2543197097796,0,12,1.052597717710697,1,1,4,0,1,4,0,1,2,6,1.1564240988051058,2,0
1366,0,2.0956383048814,0,11,-1.560983097741719,1,1,3,1,2,3,0,1,5,5,0.2619826913437755,1,1
1367,0,6.2997978925164,0,1,0.16160425789737348,1,2,3,1,2,1,1,1,1,2,-1.4216717227010816,0,1
1368,0,1.7918149593979,0,9,1.052597717710697,1,1,2,0,1,4,1,1,2,2,-0.3167735134841442,1,0
1369,0,0.2393923199156,0,8,1.111997281698252,1,1,4,1,2,4,0,1,1,6,-0.5272303152397513,0,1
1370,0,5.6947857604145,1,3,-0.9669874578661698,1,1,3,1,2,1,0,1,4,2,-1.2112149209454746,0,1
1371,0,0.2455494842493,0,5,0.8149994617604774,1,1,4,0,1,2,1,1,3,4,-1.0007581191898673,0,0
1372,0,0.4866382630424,0,11,1.111997281698252,1,1,4,1,2,4,0,0,2,6,0.2619826913437755,1,1
1373,0,3.3450285762366,0,12,-0.07599399805284615,1,1,3,0,1,4,0,1,2,2,1.1564240988051058,2,0
1374,0,1.0988110457019,0,13,-0.6105900739408403,1,1,4,0,1,4,0,1,4,6,1.6825661031941237,2,0
1375,0,1.2800844065957,0,10,-1.2045857138163893,0,1,4,1,2,3,0,1,4,4,-0.053702511289635234,1,1
1376,0,0.7902686283755,0,11,0.9337985897355873,1,1,2,0,1,4,0,1,2,5,0.2619826913437755,1,0
1377,0,0.4631689048794,0,3,0.9337985897355873,1,1,1,1,2,2,1,1,1,4,-1.2112149209454746,0,1
1378,0,0.2936572569053,0,10,0.33980294986003823,1,1,4,1,2,4,0,1,1,6,-0.053702511289635234,1,1
1379,0,0.3856376445393,0,10,-0.19479312602795598,1,1,3,1,2,4,0,1,3,6,-0.053702511289635234,1,1
1380,0,0.6833722834258,0,6,1.111997281698252,1,1,4,1,2,3,0,1,1,2,-0.8955297183120637,0,1
1381,0,1.8940450660026,0,5,1.111997281698252,1,1,2,0,1,2,0,1,1,2,-1.0007581191898673,0,0
1382,0,0.3451938534807,0,10,1.111997281698252,1,1,4,1,2,4,0,1,2,5,-0.053702511289635234,1,1
1383,0,1.3676637693381,1,11,-1.1451861498288345,0,1,3,1,2,4,0,0,2,4,0.2619826913437755,1,1
1384,0,0.4111650303285,0,6,1.111997281698252,1,1,3,1,2,2,0,1,2,4,-0.8955297183120637,0,1
1385,0,1.132679670425,0,12,-0.7887887659035051,0,1,3,1,2,4,0,1,4,6,1.1564240988051058,2,1
1386,0,1.4637114290207,0,10,-1.6203826617292738,0,1,4,0,1,3,0,0,4,5,-0.053702511289635234,1,0
1387,0,0.4807323330161,1,11,-0.13539356204040107,1,1,3,1,2,4,0,1,3,6,0.2619826913437755,1,1
1388,0,0.3241892066851,0,12,1.111997281698252,1,1,4,0,1,4,0,1,2,5,1.1564240988051058,2,0
1389,0,0.7100395350478,0,11,0.10220469390981857,1,3,3,1,2,4,0,1,4,5,0.2619826913437755,1,1
1390,0,1.0389147970454,0,10,-1.0263870218537248,1,1,3,1,2,3,0,1,4,5,-0.053702511289635234,1,1
1391,0,0.7433484641497,0,13,-0.07599399805284615,1,1,4,1,2,4,0,1,4,4,1.6825661031941237,2,1
1392,0,0.8129072501465,0,7,-0.3729918179906207,1,1,5,0,1,3,1,1,1,5,-0.7376871169953584,0,0
1393,0,0.3717306520877,0,12,1.111997281698252,0,5,4,0,1,4,0,1,1,5,1.1564240988051058,2,0
1394,0,0.2785988264467,0,11,1.111997281698252,1,3,3,0,1,4,1,1,1,6,0.2619826913437755,1,0
1395,0,1.4611202551212,1,6,0.2804033858724833,0,1,3,1,2,2,0,1,2,2,-0.8955297183120637,0,1
1396,0,1.3340182138768,0,12,-1.3233848417914993,0,3,4,0,1,4,0,1,6,4,1.1564240988051058,2,0
1397,0,0.6374102676408,0,12,0.10220469390981857,1,1,4,1,2,4,0,1,2,5,1.1564240988051058,2,1
1398,0,0.8540406652078,1,11,0.10220469390981857,0,1,4,0,1,3,0,1,6,6,0.2619826913437755,1,0
1399,0,0.2814565839885,0,3,1.111997281698252,1,1,4,1,2,2,0,1,1,4,-1.2112149209454746,0,1
1400,0,0.4563859585562,0,12,1.111997281698252,1,1,4,0,1,4,0,1,4,5,1.1564240988051058,2,0
1401,0,1.3917608441411,0,6,0.7555998977729226,1,1,4,1,2,2,0,1,2,2,-0.8955297183120637,0,1
1402,0,3.5899603505696,0,13,-1.7391817897043835,1,1,4,1,2,4,0,0,2,5,1.6825661031941237,2,1
1403,0,0.2700187736915,0,13,1.111997281698252,1,1,4,0,1,4,0,1,2,6,1.6825661031941237,2,0
1404,0,1.2548705076234,0,4,1.052597717710697,1,3,4,0,1,2,1,0,1,2,-1.1059865200676708,0,0
1405,0,0.3769684483666,0,9,1.111997281698252,1,1,4,0,1,4,1,1,2,6,-0.3167735134841442,1,0
1406,0,1.2210632479013,0,10,0.9337985897355873,1,1,3,0,1,4,0,1,2,4,-0.053702511289635234,1,0
1408,0,2.0454342719012,0,7,0.10220469390981857,1,2,4,1,2,3,0,1,2,4,-0.7376871169953584,0,1
1409,0,0.5359130569343,0,10,0.7555998977729226,1,1,2,0,1,4,0,1,2,4,-0.053702511289635234,1,0
1411,0,0.4062817258801,0,12,0.6962003337853676,1,1,4,1,2,4,0,1,1,6,1.1564240988051058,2,1
1412,0,1.8928934109459,0,6,-0.07599399805284615,1,2,3,1,2,2,0,1,3,4,-0.8955297183120637,0,1
1413,0,2.2548130717754,0,6,-0.07599399805284615,1,1,2,0,1,2,0,1,3,2,-0.8955297183120637,0,0
1415,0,0.6710038022449,0,8,0.2210038218849284,1,1,4,0,1,3,0,1,2,4,-0.5272303152397513,0,0
1416,0,0.6866468528635,0,13,-0.3135922540030658,1,1,4,0,1,4,0,1,4,6,1.6825661031941237,2,0
1417,0,0.845084998092,0,13,-0.13539356204040107,0,5,3,0,1,4,1,1,4,6,1.6825661031941237,2,0
1418,0,0.6387930203301,0,11,-1.0857865858412796,1,1,5,0,1,4,0,0,1,5,0.2619826913437755,1,0
1419,0,2.5262625681063,0,8,-2.095579173629713,1,4,4,1,2,2,0,0,4,4,-0.5272303152397513,0,1
1420,0,0.4188346269762,0,8,0.3992025138475931,1,4,3,1,2,3,1,1,2,4,-0.5272303152397513,0,1
1421,0,0.5849986019048,0,13,-0.07599399805284615,1,5,4,1,2,4,0,1,4,6,1.6825661031941237,2,1
1422,0,0.8609559017973,0,13,-0.3729918179906207,1,1,2,1,2,4,0,1,4,6,1.6825661031941237,2,1
1423,0,0.4202075107969,0,11,0.6962003337853676,1,1,3,0,1,4,0,1,2,4,0.2619826913437755,1,0
1424,0,0.4332433155692,0,12,-0.19479312602795598,1,1,5,0,1,4,0,1,4,6,1.1564240988051058,2,0
1425,0,0.8791766811691,1,2,-1.442183969766609,0,1,3,0,1,1,0,1,3,5,-1.316443321823278,0,0
1426,0,2.255588502926,0,3,0.5180016418227029,1,1,1,1,2,1,1,1,1,2,-1.2112149209454746,0,1
1427,0,0.5686072619181,0,13,-0.84818832989106,1,1,3,1,2,4,0,1,4,6,1.6825661031941237,2,1
1428,0,1.6030600672942,0,12,-0.25419269001551087,0,3,4,0,1,4,0,1,2,6,1.1564240988051058,2,0
1429,0,2.1526412637094,0,13,0.3992025138475931,1,1,3,0,1,4,0,1,2,2,1.6825661031941237,2,0
1430,0,0.2393923199156,0,13,1.111997281698252,1,1,4,1,2,4,0,1,2,5,1.6825661031941237,2,1
1431,0,6.2997978925164,0,11,-2.0361796096421583,1,3,5,0,1,3,0,0,5,4,0.2619826913437755,1,0
1432,0,0.5813826893869,0,12,0.9931981537231422,1,1,3,1,2,4,1,1,2,4,1.1564240988051058,2,1
1433,0,2.5848317876973,0,0,-0.13539356204040107,1,1,3,0,1,1,0,0,1,2,-1.4742859231399834,0,0
1434,0,0.5450993910302,0,12,-0.016594434065291246,0,1,4,0,1,4,0,0,2,5,1.1564240988051058,2,0
1435,0,1.5800573101309,0,3,0.6962003337853676,1,2,3,0,1,2,0,1,1,4,-1.2112149209454746,0,0
